output,parameter,increment,steps,fd,oti,rel_error,plateau_spread,weighted_fd,float32_floor_rel,weighted_error
tip_region_U,nu,1,0.02/0.01,0.00015917855004469553,0.00015911668396062536,0.0017243633897149095,0.001950268161872261,0.002728775132005661,0.0021843003505965315,4.705399936395031e-06
tip_region_U,nu,2,0.02/0.01,0.00031835710008939105,0.0003182333679213105,0.0017243633897276805,0.001950268161872261,0.002728775132005661,0.0021843003505965315,4.705399936429881e-06
tip_region_U,nu,3,0.02/0.01,0.0004774580399195353,0.0004773888855752773,0.001196410573577466,0.001300390117035113,0.002728331741865615,0.0021846553284108096,3.2642049441950477e-06
tip_region_U,nu,4,0.02/0.01,0.0006367142001787821,0.0006364667358425977,0.0017243633897205447,0.001950268161872261,0.002728775132005661,0.0021843003505965315,4.705399936410408e-06
tip_region_U,nu,5,0.02/0.01,0.0007956599195798238,0.0007956481110090573,0.0015433964767798307,0.0015606710885680956,0.0027279769135879943,0.0021849394867860194,4.2103499571684274e-06
tip_region_U,nu,6,0.02/0.01,0.0009549160798390706,0.0009547777711505784,0.0011964105735789634,0.001300390117035113,0.002728331741865615,0.0021846553284108096,3.2642049441991325e-06
tip_region_U,nu,7,0.02/0.01,0.0011138617992401123,0.0011137190720472688,0.0010210472742593056,0.0011148272017837315,0.0027278247613746337,0.0021850613580233808,2.7852380372586104e-06
tip_region_U,nu,8,0.02/0.01,0.001344829797744751,0.0013446407757637556,0.0015513259126774376,0.00184672206832872,0.002881778125755369,0.0020683287253340193,4.470577081071324e-06
tip_region_U,nu,9,0.02/0.01,0.0014832864205042522,0.0014828296529769726,0.0015175807805293056,0.001674340728338229,0.002825307489011458,0.0021096693017383958,4.2876323444093006e-06
tip_region_U,nu,10,0.02/0.01,0.0015553086996078491,0.0015569611814002554,0.0020692223052370673,0.0023952095808383233,0.0026662435304478835,0.0022355289040449375,5.517050584396786e-06
tip_region_U,nu,11,0.02/0.01,0.0016546497742335002,0.001651625765636198,0.0022129653424053848,0.0015009380863039835,0.002578675036707173,0.002311444595651823,5.7065184855589074e-06
tip_region_U,nu,12,0.02/0.01,0.0017117708921432495,0.0017118072488766342,0.001342567171634938,0.001450852375770766,0.0024453870651246754,0.00243743191519465,3.2830963955770972e-06
tip_region_U,nu,13,0.02/0.01,0.0017819305260976155,0.0017822283873198876,0.0013122057064180654,0.0013937282229965183,0.0023497984282321123,0.0025365854389576134,3.083418906458379e-06
tip_region_U,nu,14,0.02/0.01,0.0017993152141571045,0.0018014796109700236,0.0016716751778290348,0.002070393374741201,0.0022032430764948965,0.002705314062314662,3.6831067617001958e-06
tip_region_U,nu,15,0.02/0.01,0.0018365681171417236,0.0018361900813301578,0.0025011550251615618,0.0027045300878973067,0.0020989350863381833,0.002839756463330045,5.2497620386826635e-06
tip_region_U,nu,16,0.02/0.01,0.0018812716007232666,0.0018814496124767586,0.0024509359804230904,0.0026402640264026594,0.0020156481350505004,0.002957095722160717,4.940224538067972e-06
tip_region_U,nu,17,0.02/0.01,0.0019098321596781411,0.0019094686382969896,0.002486270513446403,0.002600780234070226,0.0019258810768184621,0.0030949286273614022,4.78826133369815e-06
tip_region_U,nu,18,0.02/0.01,0.0019334256649017334,0.0019358469488720113,0.002586092298044999,0.0025690430314707817,0.0018413577900338383,0.0032369941951528756,4.76192119875167e-06
tip_region_U,nu,19,0.02/0.01,0.0019495685895284016,0.001949400083339811,0.0019918043992021898,0.0025477707006369473,0.0017590091969515763,0.0033885351411855904,3.503602256725261e-06
tip_region_U,nu,20,0.02/0.01,0.0019768873850504556,0.0019834362096876417,0.0038086864475322803,0.003140703517587867,0.001694474930328555,0.0035175878797943268,6.453723702825572e-06
tip_region_U,nu,21,0.02/0.01,0.0019880632559458413,0.0019836557426514924,0.0035464839961843577,0.004996876951905069,0.0016229087487776993,0.003672704631131117,5.755619904807691e-06
tip_region_U,nu,22,0.02/0.01,0.0019979973634084067,0.0019968804790570613,0.0024480319594653954,0.0024860161591050522,0.0015568811009612914,0.0038284647901877618,3.8112946922409123e-06
tip_region_U,nu,23,0.02/0.01,0.002020349105199178,0.002019384323574951,0.0022458014588632186,0.0036877688998156115,0.001505850251365002,0.003958205320971394,3.3818406913450654e-06
tip_region_U,nu,24,0.02/0.01,0.0019917885462443032,0.001990196267243489,0.0024025066524384167,0.0037406483790523694,0.001422706148879209,0.004189526053735443,3.4180609871473397e-06
tip_region_U,nu,25,0.02/0.01,0.0020228326320648193,0.002022112874999632,0.0020540236050746665,0.002455494168201355,0.001387085233415876,0.004297114794352364,2.849105811686713e-06
tip_region_U,nu,26,0.02/0.01,0.0020526349544525146,0.0020522956067085363,0.0023507780684784057,0.00241984271022384,0.0013533856452500634,0.004404113859533182,3.181509293047345e-06
tip_region_U,nu,27,0.02/0.01,0.002036492029825846,0.0020361905732590043,0.0021085222664324593,0.0024390243902439003,0.0012930108223744357,0.004609756062670452,2.726342109714643e-06
tip_region_U,nu,28,0.02/0.01,0.0020501514275868735,0.002049952850400246,0.002185200581295835,0.0024227740763173877,0.00125519472715427,0.004748637282003567,2.7428522474169775e-06
tip_region_U,nu,29,0.02/0.01,0.0020538767178853354,0.0020531177396688046,0.0020462241979861038,0.002418379685610645,0.0012141143331027054,0.004909310692599203,2.4843501275165164e-06
tip_region_U,nu,30,0.02/0.01,0.0020427008469899497,0.00204283569778764,0.003963301230757273,0.004863221884498482,0.001167257679860146,0.005106382746826913,4.626193799200596e-06
tip_region_U,nu,31,0.02/0.01,0.0020489096641540527,0.0020485371340013855,0.0039175310252847605,0.004848484848484857,0.0011330375624612706,0.005260606245561079,4.438709803755047e-06
tip_region_U,nu,32,0.02/0.01,0.0020600855350494385,0.002059371484105468,0.004436318656590141,0.00482218203737191,0.0011036172462207197,0.0054008439048504955,4.8959977791436135e-06
tip_region_U,nu,33,0.02/0.01,0.0020675361156463623,0.002075351248765914,0.004962599980339763,0.004804804804804813,0.0010740447620056143,0.005549549412082981,5.330054514813087e-06
tip_region_U,nu,34,0.02/0.01,0.0020613272984822593,0.002057601528294701,0.004014698995253441,0.004819277108433737,0.0010393246383350611,0.005734940034797392,4.172575581265916e-06
tip_region_U,nu,35,0.02/0.01,0.0020600855350494385,0.0020599368881657715,0.003601060733297286,0.004822182037371919,0.0010090214669165032,0.00590717311075037,3.6335475835670466e-06
tip_region_U,nu,36,0.02/0.01,0.0020662943522135415,0.002066501531990719,0.003896672139370134,0.004807692307692343,0.0009839496989776193,0.006057692261842581,3.834129378547719e-06
tip_region_U,nu,37,0.02/0.01,0.0020737449328104654,0.002074373983092591,0.004045805616726001,0.004790419161676649,0.0009608084949186922,0.006203592608788771,3.8872444053401005e-06
tip_region_U,nu,38,0.02/0.01,0.002081195513407389,0.002080381562024854,0.0044751750175080355,0.004773269689737473,0.000938885163723198,0.006348448892197348,4.201675429002997e-06
